,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,0.4516605734825134,0.4830314517021179,-1.6715453909910138e-07,0.43730077147483826,0.4806183874607086,-0.013989759609103203,0.4214105010032654,0.4785071313381195,-0.02879691869020462,0.4090037941932678,0.4758050739765167,-0.042418837547302246,0.4023892283439636,0.4721786379814148,-0.056155141443014145,0.44452327489852905,0.4849874675273895,-0.03329230844974518,0.43618178367614746,0.48381945490837097,-0.04804828763008118,0.42542073130607605,0.48181578516960144,-0.05774236470460892,0.4179340600967407,0.48020926117897034,-0.06340500712394714,0.45304837822914124,0.48517757654190063,-0.032777104526758194,0.4435824751853943,0.48304617404937744,-0.04601464420557022,0.43055447936058044,0.4794531464576721,-0.05043065920472145,0.4219686985015869,0.47714295983314514,-0.0533614344894886,0.4615967273712158,0.4843457341194153,-0.032430361956357956,0.4579535126686096,0.48101159930229187,-0.04303876310586929,0.44967222213745117,0.47775956988334656,-0.043490249663591385,0.44332608580589294,0.4753310978412628,-0.04337149113416672,0.4691247045993805,0.48296451568603516,-0.03305596858263016,0.46802017092704773,0.4793829619884491,-0.039628975093364716,0.46178126335144043,0.4754067659378052,-0.03796134144067764,0.4557752311229706,0.4723649322986603,-0.03644933924078941
1,0.46191275119781494,0.48230814933776855,-2.0832061409237213e-07,0.4453866481781006,0.47722211480140686,-0.012463804334402084,0.4264843165874481,0.4715452790260315,-0.026946285739541054,0.41073447465896606,0.46734243631362915,-0.04039134457707405,0.39913758635520935,0.46564027667045593,-0.05471917986869812,0.43317973613739014,0.4775518476963043,-0.03736858814954758,0.4202285706996918,0.4756608307361603,-0.05288691073656082,0.41020476818084717,0.4715263545513153,-0.06376709043979645,0.40275347232818604,0.4668895900249481,-0.06975798308849335,0.4405713677406311,0.4787997901439667,-0.037275951355695724,0.42548486590385437,0.47537359595298767,-0.05083256959915161,0.41220104694366455,0.4697163999080658,-0.05618232116103172,0.402688592672348,0.4644507169723511,-0.060269545763731,0.45129910111427307,0.4794025123119354,-0.03659875690937042,0.4395411014556885,0.4740467965602875,-0.04803423956036568,0.4268552362918854,0.46967312693595886,-0.048782799392938614,0.4169926643371582,0.46526336669921875,-0.0486462339758873,0.46363893151283264,0.47852227091789246,-0.036671191453933716,0.4619809687137604,0.47265613079071045,-0.04249431937932968,0.4559558629989624,0.4691915810108185,-0.039948731660842896,0.4491523802280426,0.46587008237838745,-0.03826422989368439
2,0.45416539907455444,0.4772868752479553,1.436259822185093e-07,0.4620775878429413,0.4726352095603943,-0.018638167530298233,0.46332409977912903,0.46706438064575195,-0.030245721340179443,0.4590160548686981,0.4601956307888031,-0.03876642882823944,0.45165684819221497,0.45587149262428284,-0.0465848445892334,0.4381363093852997,0.4738016128540039,-0.027062425389885902,0.42713797092437744,0.47184011340141296,-0.03766154870390892,0.4203822910785675,0.46877846121788025,-0.044436272233724594,0.4138795733451843,0.46565836668014526,-0.04861181601881981,0.42952507734298706,0.4744885265827179,-0.021392231807112694,0.415240615606308,0.47121337056159973,-0.03146623820066452,0.4069931209087372,0.4664474129676819,-0.036815475672483444,0.3997804820537567,0.46172648668289185,-0.040287259966135025,0.4243949055671692,0.4744265377521515,-0.016551749780774117,0.41135188937187195,0.4712481200695038,-0.02507507987320423,0.40370190143585205,0.4666799008846283,-0.028780575841665268,0.3973293602466583,0.46196362376213074,-0.03077268972992897,0.4213918149471283,0.47414958477020264,-0.012980805709958076,0.41070669889450073,0.4708552062511444,-0.01867641881108284,0.4041385352611542,0.46717387437820435,-0.021216416731476784,0.3988879919052124,0.46310487389564514,-0.022802649065852165
3,0.4534105658531189,0.47414296865463257,-1.8759637043785915e-07,0.4387059211730957,0.4715288281440735,-0.015089555643498898,0.42248648405075073,0.46866631507873535,-0.03000720776617527,0.407289057970047,0.4661449193954468,-0.043342217803001404,0.39886343479156494,0.4632321298122406,-0.05702812969684601,0.4491569697856903,0.47338882088661194,-0.0352800190448761,0.43848952651023865,0.4733850955963135,-0.049967266619205475,0.42327800393104553,0.47177472710609436,-0.059352826327085495,0.4117628335952759,0.4691009819507599,-0.06437774747610092,0.455022394657135,0.47477269172668457,-0.03393692523241043,0.4341471791267395,0.47383686900138855,-0.048190388828516006,0.4140174984931946,0.4691251218318939,-0.052815888077020645,0.40093138813972473,0.46399787068367004,-0.055027659982442856,0.4594374895095825,0.47514012455940247,-0.03249671310186386,0.4381580948829651,0.4716574251651764,-0.04477054625749588,0.41945406794548035,0.46777331829071045,-0.0449301153421402,0.4072100818157196,0.46343883872032166,-0.04343944787979126,0.4625418782234192,0.47450369596481323,-0.0320451557636261,0.4461621642112732,0.47058507800102234,-0.040053125470876694,0.43165919184684753,0.46672961115837097,-0.03828413411974907,0.4211985170841217,0.4632326662540436,-0.0357072614133358
4,0.4524213671684265,0.4757162630558014,-1.6129140689713495e-08,0.4499000310897827,0.46997255086898804,-0.011763030663132668,0.43960535526275635,0.46400317549705505,-0.02514754794538021,0.42178499698638916,0.46164950728416443,-0.03763722628355026,0.4041454792022705,0.4615098237991333,-0.05117829889059067,0.4516639709472656,0.47457602620124817,-0.029565980657935143,0.43847349286079407,0.47234371304512024,-0.043584369122982025,0.4331550598144531,0.4716129004955292,-0.05430472642183304,0.42855483293533325,0.4709332585334778,-0.060720667243003845,0.4457665979862213,0.4765796959400177,-0.030146004632115364,0.4261360168457031,0.4735074043273926,-0.04364364221692085,0.4163094758987427,0.470398873090744,-0.049266714602708817,0.409256249666214,0.46803170442581177,-0.05247100815176964,0.4402167499065399,0.47643905878067017,-0.030631326138973236,0.41739946603775024,0.4707680642604828,-0.043231718242168427,0.4060436487197876,0.4658207297325134,-0.04458266869187355,0.3986871540546417,0.4617120921611786,-0.043479494750499725,0.43487900495529175,0.4750748872756958,-0.03189656510949135,0.41810646653175354,0.47158917784690857,-0.03980197384953499,0.40900900959968567,0.4684527516365051,-0.03831525892019272,0.4030497074127197,0.46578121185302734,-0.03615468367934227
5,0.44787129759788513,0.47357413172721863,-1.5094106231572368e-07,0.4416705071926117,0.47040048241615295,-0.011674054898321629,0.4296092391014099,0.4669588804244995,-0.02475671097636223,0.41160327196121216,0.4643438458442688,-0.037062596529722214,0.39694443345069885,0.4620119035243988,-0.050253018736839294,0.45701560378074646,0.47255122661590576,-0.028737235814332962,0.4465932250022888,0.47154709696769714,-0.04234115034341812,0.43417254090309143,0.4714316725730896,-0.05214938521385193,0.42241162061691284,0.46983975172042847,-0.057546913623809814,0.45611467957496643,0.4744202792644501,-0.02921227365732193,0.43053877353668213,0.47326919436454773,-0.042353320866823196,0.41156479716300964,0.4692400097846985,-0.0477588027715683,0.3984746038913727,0.46411532163619995,-0.05055076256394386,0.4526550769805908,0.475227415561676,-0.029588012024760246,0.424408882856369,0.47164615988731384,-0.04100310429930687,0.4066852033138275,0.46752914786338806,-0.04217518866062164,0.39540550112724304,0.4629055857658386,-0.04142031446099281,0.448231965303421,0.47517719864845276,-0.030779870226979256,0.42419731616973877,0.47125738859176636,-0.038550205528736115,0.4100886285305023,0.4671112298965454,-0.03716980665922165,0.40075647830963135,0.4629870057106018,-0.03484412655234337
6,0.06190752983093262,0.42524510622024536,1.3967283507554384e-07,0.03921954706311226,0.4059736728668213,-0.011555921286344528,0.02015511319041252,0.38305720686912537,-0.01959092542529106,0.007779572159051895,0.3713850677013397,-0.028971081599593163,0.0006195344030857086,0.36647695302963257,-0.03753558546304703,0.023666149005293846,0.3445735573768616,-0.013738909736275673,0.009894855320453644,0.3140006363391876,-0.027306295931339264,0.00046860799193382263,0.29466310143470764,-0.036039743572473526,-0.004370797425508499,0.27920928597450256,-0.04144489765167236,0.034807100892066956,0.3421488404273987,-0.017458856105804443,0.013310987502336502,0.31378796696662903,-0.030563080683350563,0.0031149573624134064,0.29299333691596985,-0.038285113871097565,-0.0036311298608779907,0.2739810347557068,-0.04220258817076683,0.04553240165114403,0.34795987606048584,-0.02254030480980873,0.004285793751478195,0.35027429461479187,-0.033580947667360306,-0.004549901932477951,0.36293789744377136,-0.03398291394114494,-0.005304418504238129,0.3702986240386963,-0.03133397176861763,0.0537126250565052,0.3601379096508026,-0.029646627604961395,0.014565669000148773,0.3621859848499298,-0.03436397388577461,0.002846118062734604,0.3699820041656494,-0.030561145395040512,-0.002197660505771637,0.3750629425048828,-0.026119718328118324
7,0.05593227595090866,0.30390769243240356,-4.170919609691737e-09,0.057057324796915054,0.33216071128845215,-0.019032834097743034,0.05332709848880768,0.3580797612667084,-0.04039615020155907,0.038010433316230774,0.3800835609436035,-0.06221051886677742,0.021013550460338593,0.39906927943229675,-0.08709108084440231,0.09388132393360138,0.3291957974433899,-0.038329776376485825,0.08734201639890671,0.34038132429122925,-0.05853014811873436,0.07426340878009796,0.3476897180080414,-0.07632573693990707,0.06215205043554306,0.35408449172973633,-0.08776538819074631,0.07978129386901855,0.3047124147415161,-0.039335012435913086,0.06709683686494827,0.3057856261730194,-0.05190151184797287,0.052437908947467804,0.30814439058303833,-0.06308788061141968,0.03993493691086769,0.3110122084617615,-0.07344305515289307,0.06333772838115692,0.28280124068260193,-0.040446314960718155,0.050529878586530685,0.28023260831832886,-0.05246851220726967,0.03870485723018646,0.28032171726226807,-0.05809369683265686,0.02784954011440277,0.2810288965702057,-0.06240629032254219,0.046379782259464264,0.264718234539032,-0.04278653487563133,0.03411141037940979,0.2602451741695404,-0.048210520297288895,0.023040957748889923,0.26073068380355835,-0.04387103393673897,0.014874331653118134,0.2624397873878479,-0.041276123374700546
8,0.029818546026945114,0.2757493853569031,2.8678087460320967e-07,0.05308128148317337,0.31311529874801636,-0.011026646941900253,0.0715961903333664,0.3447820842266083,-0.026012985035777092,0.06990703195333481,0.37457358837127686,-0.04517940804362297,0.0651564672589302,0.40030616521835327,-0.06589856743812561,0.1261780560016632,0.3357289433479309,-0.01430494338274002,0.1601456105709076,0.36266863346099854,-0.03689039871096611,0.1726762354373932,0.3866719603538513,-0.05371445044875145,0.18042171001434326,0.40374261140823364,-0.0632505789399147,0.13086700439453125,0.3158866763114929,-0.021366797387599945,0.15561851859092712,0.33311229944229126,-0.04925728961825371,0.12785691022872925,0.33910900354385376,-0.06381763517856598,0.10430824011564255,0.33608612418174744,-0.06881207227706909,0.12915590405464172,0.2948489785194397,-0.03040548600256443,0.1490785926580429,0.3065759241580963,-0.05502326041460037,0.12104123830795288,0.31111621856689453,-0.05843295529484749,0.09935258328914642,0.3084622621536255,-0.054078225046396255,0.12098109722137451,0.2740568518638611,-0.04067486524581909,0.15297219157218933,0.2675524652004242,-0.05427104979753494,0.17177850008010864,0.26382705569267273,-0.05534365400671959,0.19168034195899963,0.25902116298675537,-0.05314074456691742
9,0.080921970307827,0.2680652141571045,1.742399859949728e-07,0.08966852724552155,0.3061031997203827,-0.012325630523264408,0.10539903491735458,0.3416746258735657,-0.024096814915537834,0.10643109679222107,0.3715434968471527,-0.03844274953007698,0.09655511379241943,0.3972643315792084,-0.054083552211523056,0.16371767222881317,0.3261018693447113,-0.012394879013299942,0.19693440198898315,0.3396126925945282,-0.028403570875525475,0.2047939896583557,0.3537665903568268,-0.039991095662117004,0.2073535919189453,0.3609692454338074,-0.04713909327983856,0.171987846493721,0.30539005994796753,-0.019249556586146355,0.19164761900901794,0.3199179470539093,-0.043896257877349854,0.16395005583763123,0.32654300332069397,-0.05751141533255577,0.14255638420581818,0.3235612213611603,-0.06311869621276855,0.17448341846466064,0.28240862488746643,-0.028195401653647423,0.18624959886074066,0.2937537431716919,-0.05495653301477432,0.15131717920303345,0.2989833652973175,-0.06230590119957924,0.12666241824626923,0.29751789569854736,-0.06167758256196976,0.169885516166687,0.2608378529548645,-0.03773346170783043,0.2028551548719406,0.2519913911819458,-0.05501686781644821,0.22124138474464417,0.24595427513122559,-0.060108717530965805,0.24240124225616455,0.23935353755950928,-0.061998531222343445
